item_id,code,name,desc1,desc2,p0,p1,p2
1100233,PD110023,Light Breaker,You can use the Blade “ライトブレイカー” for 30 days.,Usable for 7 days,0,0,20007
1100234,PD110023,Light Breaker,You can use the Blade “ライトブレイカー” for 30 days.,Usable for 30 days,0,0,20030
1100235,PD110023,Light Breaker,You can use the Blade “ライトブレイカー” for 30 days.,Usable for 90 days,0,0,20090
1100236,PD110023,Light Breaker,You can use the Blade “ライトブレイカー” for 30 days.,Usable for 180 days,0,0,20180
1100237,PD110023,Light Breaker,You can use the Blade “ライトブレイカー” for 30 days.,Usable for 365 days,0,0,20365
1100201,PD110020,Vermilion Edge,You can use the Blade “ヴァーミリオンエッジ” for 30 days.,Usable for 1 day,0,0,20001
1100202,PD110020,Vermilion Edge,You can use the Blade “ヴァーミリオンエッジ” for 30 days.,Usable for 3 days,0,0,20003
1100203,PD110020,Vermilion Edge,You can use the Blade “ヴァーミリオンエッジ” for 30 days.,Usable for 7 days,0,0,20007
1100204,PD110020,Vermilion Edge,You can use the Blade “ヴァーミリオンエッジ” for 30 days.,Usable for 30 days,0,0,20030
1100205,PD110020,Vermilion Edge,You can use the Blade “ヴァーミリオンエッジ” for 30 days.,Usable for 90 days,0,0,20090
1100206,PD110020,Vermilion Edge,You can use the Blade “ヴァーミリオンエッジ” for 30 days.,Usable for 180 days,0,0,20180
1100207,PD110020,Vermilion Edge,You can use the Blade “ヴァーミリオンエッジ” for 30 days.,Usable for 365 days,0,0,20365
1200131,PD120013,Phoenix Knuckles,You can use the Glove “フェニックスナックル” for 30 days.,Usable for 1 day,0,0,20001
1200132,PD120013,Phoenix Knuckles,You can use the Glove “フェニックスナックル” for 30 days.,Usable for 3 days,0,0,20003
1200133,PD120013,Phoenix Knuckles,You can use the Glove “フェニックスナックル” for 30 days.,Usable for 7 days,0,0,20007
1200134,PD120013,Phoenix Knuckles,You can use the Glove “フェニックスナックル” for 30 days.,Usable for 30 days,0,0,20030
1200135,PD120013,Phoenix Knuckles,You can use the Glove “フェニックスナックル” for 30 days.,Usable for 90 days,0,0,20090
1200136,PD120013,Phoenix Knuckles,You can use the Glove “フェニックスナックル” for 30 days.,Usable for 180 days,0,0,20180
1200137,PD120013,Phoenix Knuckles,You can use the Glove “フェニックスナックル” for 30 days.,Usable for 365 days,0,0,20365
1200051,PD120005,Rainbow Fist,You can use the Glove “レインボーフィスト” for 30 days.,Usable for 1 day,0,0,20001
1200052,PD120005,Rainbow Fist,You can use the Glove “レインボーフィスト” for 30 days.,Usable for 3 days,0,0,20003
1200053,PD120005,Rainbow Fist,You can use the Glove “レインボーフィスト” for 30 days.,Usable for 7 days,0,0,20007
1200054,PD120005,Rainbow Fist,You can use the Glove “レインボーフィスト” for 30 days.,Usable for 30 days,0,0,20030
1200055,PD120005,Rainbow Fist,You can use the Glove “レインボーフィスト” for 30 days.,Usable for 90 days,0,0,20090
1200056,PD120005,Rainbow Fist,You can use the Glove “レインボーフィスト” for 30 days.,Usable for 180 days,0,0,20180
1200057,PD120005,Rainbow Fist,You can use the Glove “レインボーフィスト” for 30 days.,Usable for 365 days,0,0,20365
1200061,PD120006,Maxima Gauntlet,You can use the Glove “マキシマガントレット” for 30 days.,Usable for 1 day,0,0,20001
1200062,PD120006,Maxima Gauntlet,You can use the Glove “マキシマガントレット” for 30 days.,Usable for 3 days,0,0,20003
1200063,PD120006,Maxima Gauntlet,You can use the Glove “マキシマガントレット” for 30 days.,Usable for 7 days,0,0,20007
1200064,PD120006,Maxima Gauntlet,You can use the Glove “マキシマガントレット” for 30 days.,Usable for 30 days,0,0,20030
1200065,PD120006,Maxima Gauntlet,You can use the Glove “マキシマガントレット” for 30 days.,Usable for 90 days,0,0,20090
1200066,PD120006,Maxima Gauntlet,You can use the Glove “マキシマガントレット” for 30 days.,Usable for 180 days,0,0,20180
1200067,PD120006,Maxima Gauntlet,You can use the Glove “マキシマガントレット” for 30 days.,Usable for 365 days,0,0,20365
1300041,PD130004,The DJ,You can use the Myura “The DJ” for 30 days.,Usable for 1 day,0,0,20001
1300042,PD130004,The DJ,You can use the Myura “The DJ” for 30 days.,Usable for 3 days,0,0,20003
1300043,PD130004,The DJ,You can use the Myura “The DJ” for 30 days.,Usable for 7 days,0,0,20007
1300044,PD130004,The DJ,You can use the Myura “The DJ” for 30 days.,Usable for 30 days,0,0,20030
1300045,PD130004,The DJ,You can use the Myura “The DJ” for 30 days.,Usable for 90 days,0,0,20090
1300046,PD130004,The DJ,You can use the Myura “The DJ” for 30 days.,Usable for 180 days,0,0,20180
1300047,PD130004,The DJ,You can use the Myura “The DJ” for 30 days.,Usable for 365 days,0,0,20365
1300171,PD130017,Angelic Voice,You can use the Myura “エンジェリックボイス” for 30 days.,Usable for 1 day,0,0,20001
1300172,PD130017,Angelic Voice,You can use the Myura “エンジェリックボイス” for 30 days.,Usable for 3 days,0,0,20003
1300173,PD130017,Angelic Voice,You can use the Myura “エンジェリックボイス” for 30 days.,Usable for 7 days,0,0,20007
1300174,PD130017,Angelic Voice,You can use the Myura “エンジェリックボイス” for 30 days.,Usable for 30 days,0,0,20030
1300175,PD130017,Angelic Voice,You can use the Myura “エンジェリックボイス” for 30 days.,Usable for 90 days,0,0,20090
1300176,PD130017,Angelic Voice,You can use the Myura “エンジェリックボイス” for 30 days.,Usable for 180 days,0,0,20180
1300177,PD130017,Angelic Voice,You can use the Myura “エンジェリックボイス” for 30 days.,Usable for 365 days,0,0,20365
1300211,PD130021,Utanka,You can use the Myura “ウタンカ” for 30 days.,Usable for 1 day,0,0,20001
1300212,PD130021,Utanka,You can use the Myura “ウタンカ” for 30 days.,Usable for 3 days,0,0,20003
1300213,PD130021,Utanka,You can use the Myura “ウタンカ” for 30 days.,Usable for 7 days,0,0,20007
1300214,PD130021,Utanka,You can use the Myura “ウタンカ” for 30 days.,Usable for 30 days,0,0,20030
1300215,PD130021,Utanka,You can use the Myura “ウタンカ” for 30 days.,Usable for 90 days,0,0,20090
1300216,PD130021,Utanka,You can use the Myura “ウタンカ” for 30 days.,Usable for 180 days,0,0,20180
1300217,PD130021,Utanka,You can use the Myura “ウタンカ” for 30 days.,Usable for 365 days,0,0,20365
1300251,PD130025,Anna Myura (Temporary),You can use the Myura “アンナミューラ（仮）” for 30 days.,Usable for 1 day,0,0,20001
1300252,PD130025,Anna Myura (Temporary),You can use the Myura “アンナミューラ（仮）” for 30 days.,Usable for 3 days,0,0,20003
1300253,PD130025,Anna Myura (Temporary),You can use the Myura “アンナミューラ（仮）” for 30 days.,Usable for 7 days,0,0,20007
1300254,PD130025,Anna Myura (Temporary),You can use the Myura “アンナミューラ（仮）” for 30 days.,Usable for 30 days,0,0,20030
1300255,PD130025,Anna Myura (Temporary),You can use the Myura “アンナミューラ（仮）” for 30 days.,Usable for 90 days,0,0,20090
1300256,PD130025,Anna Myura (Temporary),You can use the Myura “アンナミューラ（仮）” for 30 days.,Usable for 180 days,0,0,20180
1300257,PD130025,Anna Myura (Temporary),You can use the Myura “アンナミューラ（仮）” for 30 days.,Usable for 365 days,0,0,20365
1400041,PD140004,Undertaker,You can use the Spirit “アンダーテイカー” for 30 days.,Usable for 1 day,0,0,20001
1400042,PD140004,Undertaker,You can use the Spirit “アンダーテイカー” for 30 days.,Usable for 3 days,0,0,20003
1400043,PD140004,Undertaker,You can use the Spirit “アンダーテイカー” for 30 days.,Usable for 7 days,0,0,20007
1400044,PD140004,Undertaker,You can use the Spirit “アンダーテイカー” for 30 days.,Usable for 30 days,0,0,20030
1400045,PD140004,Undertaker,You can use the Spirit “アンダーテイカー” for 30 days.,Usable for 90 days,0,0,20090
1400046,PD140004,Undertaker,You can use the Spirit “アンダーテイカー” for 30 days.,Usable for 180 days,0,0,20180
1400047,PD140004,Undertaker,You can use the Spirit “アンダーテイカー” for 30 days.,Usable for 365 days,0,0,20365
1400091,PD140009,Hellhound,You can use the Spirit “ヘルハウンド” for 30 days.,Usable for 1 day,0,0,20001
1400092,PD140009,Hellhound,You can use the Spirit “ヘルハウンド” for 30 days.,Usable for 3 days,0,0,20003
1400093,PD140009,Hellhound,You can use the Spirit “ヘルハウンド” for 30 days.,Usable for 7 days,0,0,20007
1400094,PD140009,Hellhound,You can use the Spirit “ヘルハウンド” for 30 days.,Usable for 30 days,0,0,20030
1400095,PD140009,Hellhound,You can use the Spirit “ヘルハウンド” for 30 days.,Usable for 90 days,0,0,20090
1400096,PD140009,Hellhound,You can use the Spirit “ヘルハウンド” for 30 days.,Usable for 180 days,0,0,20180
1400097,PD140009,Hellhound,You can use the Spirit “ヘルハウンド” for 30 days.,Usable for 365 days,0,0,20365
1400161,PD140016,Apache,You can use the Spirit “アパッチ” for 30 days.,Usable for 1 day,0,0,20001
1400162,PD140016,Apache,You can use the Spirit “アパッチ” for 30 days.,Usable for 3 days,0,0,20003
1400163,PD140016,Apache,You can use the Spirit “アパッチ” for 30 days.,Usable for 7 days,0,0,20007
1400164,PD140016,Apache,You can use the Spirit “アパッチ” for 30 days.,Usable for 30 days,0,0,20030
1400165,PD140016,Apache,You can use the Spirit “アパッチ” for 30 days.,Usable for 90 days,0,0,20090
1400166,PD140016,Apache,You can use the Spirit “アパッチ” for 30 days.,Usable for 180 days,0,0,20180
1400167,PD140016,Apache,You can use the Spirit “アパッチ” for 30 days.,Usable for 365 days,0,0,20365
3102701,PD310270,Classic Uniform,Male students can use the classic uniform for 30 days.,Usable for 1 day,1,0,20001
3102711,PD310271,Purple School Jacket,Male students can use the purple school jacket for 30 days.,Usable for 1 day,1,0,20001
3102721,PD310272,Purple School Pants,Male students can use the purple school pants for 30 days.,Usable for 1 day,1,0,20001
3102731,PD310273,White School Shoes,Male students can use the white school shoes for 30 days.,Usable for 1 day,1,0,20001
3102741,PD310274,School Hat ???,Male students can use the school hat - ??? for 30 days.,Usable for 1 day,1,0,20001
3202701,PD320270,Classic Uniform,Female students can use the classic uniform for 30 days.,Usable for 1 day,2,0,20001
3202711,PD320271,Purple School Jacket,Female students can use the purple school jacket for 30 days.,Usable for 1 day,2,0,20001
3202721,PD320272,Orange School Skirt,Female students can use the orange school skirt for 30 days.,Usable for 1 day,2,0,20001
3202731,PD320273,Purple School Shoes,Female students can use the purple school shoes for 30 days.,Usable for 1 day,2,0,20001
3202741,PD320274,Purple School Hat,Female students can use the purple school hat for 30 days.,Usable for 1 day,2,0,20001
3102801,PD310280,Modern Uniform,Male students can use the modern uniform for 30 days.,Usable for 1 day,1,0,20001
3102811,PD310281,Pink School Jacket,Male students can use the pink school jacket for 30 days.,Usable for 1 day,1,0,20001
3102821,PD310282,Orange School Pants,Male students can use the orange school pants for 30 days.,Usable for 1 day,1,0,20001
3102831,PD310283,Orange School Shoes,Male students can use the orange school shoes for 30 days.,Usable for 1 day,1,0,20001
3102841,PD310284,School Hat ???,Male students can use the school hat - ??? for 30 days.,Usable for 1 day,1,0,20001
3202801,PD320280,Modern Uniform,Female students can use the modern uniform for 30 days.,Usable for 1 day,2,0,20001
3202811,PD320281,Pink School Jacket,Female students can use the pink school jacket for 30 days.,Usable for 1 day,2,0,20001
3202821,PD320282,Purple School Skirt,Female students can use the purple school skirt for 30 days.,Usable for 1 day,2,0,20001
3202831,PD320283,Pink School Shoes,Female students can use the pink school shoes for 30 days.,Usable for 1 day,2,0,20001
3202841,PD320284,Pink School Hat,Female students can use the pink school hat for 30 days.,Usable for 1 day,2,0,20001
3102702,PD310270,Classic Uniform,Male students can use the classic uniform for 30 days.,Usable for 3 days,1,0,20003
3102712,PD310271,Purple School Jacket,Male students can use the purple school jacket for 30 days.,Usable for 3 days,1,0,20003
3102722,PD310272,Purple School Pants,Male students can use the purple school pants for 30 days.,Usable for 3 days,1,0,20003
3102732,PD310273,White School Shoes,Male students can use the white school shoes for 30 days.,Usable for 3 days,1,0,20003
3102742,PD310274,School Hat ???,Male students can use the school hat - ??? for 30 days.,Usable for 3 days,1,0,20003
3202702,PD320270,Classic Uniform,Female students can use the classic uniform for 30 days.,Usable for 3 days,2,0,20003
3202712,PD320271,Purple School Jacket,Female students can use the purple school jacket for 30 days.,Usable for 3 days,2,0,20003
3202722,PD320272,Orange School Skirt,Female students can use the orange school skirt for 30 days.,Usable for 3 days,2,0,20003
3202732,PD320273,Purple School Shoes,Female students can use the purple school shoes for 30 days.,Usable for 3 days,2,0,20003
3202742,PD320274,Purple School Hat,Female students can use the purple school hat for 30 days.,Usable for 3 days,2,0,20003
3102802,PD310280,Modern Uniform,Male students can use the modern uniform for 30 days.,Usable for 3 days,1,0,20003
3102812,PD310281,Pink School Jacket,Male students can use the pink school jacket for 30 days.,Usable for 3 days,1,0,20003
3102822,PD310282,Orange School Pants,Male students can use the orange school pants for 30 days.,Usable for 3 days,1,0,20003
3102832,PD310283,Orange School Shoes,Male students can use the orange school shoes for 30 days.,Usable for 3 days,1,0,20003
3102842,PD310284,School Hat ???,Male students can use the school hat - ??? for 30 days.,Usable for 3 days,1,0,20003
3202802,PD320280,Modern Uniform,Female students can use the modern uniform for 30 days.,Usable for 3 days,2,0,20003
3202812,PD320281,Pink School Jacket,Female students can use the pink school jacket for 30 days.,Usable for 3 days,2,0,20003
3202822,PD320282,Purple School Skirt,Female students can use the purple school skirt for 30 days.,Usable for 3 days,2,0,20003
3202832,PD320283,Pink School Shoes,Female students can use the pink school shoes for 30 days.,Usable for 3 days,2,0,20003
3202842,PD320284,Pink School Hat,Female students can use the pink school hat for 30 days.,Usable for 3 days,2,0,20003
3102703,PD310270,Classic Uniform,Male students can use the classic uniform for 30 days.,Usable for 7 days,1,0,20007
3102713,PD310271,Purple School Jacket,Male students can use the purple school jacket for 30 days.,Usable for 7 days,1,0,20007
3102723,PD310272,Purple School Pants,Male students can use the purple school pants for 30 days.,Usable for 7 days,1,0,20007
3102733,PD310273,White School Shoes,Male students can use the white school shoes for 30 days.,Usable for 7 days,1,0,20007
3102743,PD310274,School Hat ???,Male students can use the school hat - ??? for 30 days.,Usable for 7 days,1,0,20007
3202703,PD320270,Classic Uniform,Female students can use the classic uniform for 30 days.,Usable for 7 days,2,0,20007
3202713,PD320271,Purple School Jacket,Female students can use the purple school jacket for 30 days.,Usable for 7 days,2,0,20007
3202723,PD320272,Orange School Skirt,Female students can use the orange school skirt for 30 days.,Usable for 7 days,2,0,20007
3202733,PD320273,Purple School Shoes,Female students can use the purple school shoes for 30 days.,Usable for 7 days,2,0,20007
3202743,PD320274,Purple School Hat,Female students can use the purple school hat for 30 days.,Usable for 7 days,2,0,20007
3102803,PD310280,Modern Uniform,Male students can use the modern uniform for 30 days.,Usable for 7 days,1,0,20007
3102813,PD310281,Pink School Jacket,Male students can use the pink school jacket for 30 days.,Usable for 7 days,1,0,20007
3102823,PD310282,Orange School Pants,Male students can use the orange school pants for 30 days.,Usable for 7 days,1,0,20007
3102833,PD310283,Orange School Shoes,Male students can use the orange school shoes for 30 days.,Usable for 7 days,1,0,20007
3102843,PD310284,School Hat ???,Male students can use the school hat - ??? for 30 days.,Usable for 7 days,1,0,20007
3202803,PD320280,Modern Uniform,Female students can use the modern uniform for 30 days.,Usable for 7 days,2,0,20007
3202813,PD320281,Pink School Jacket,Female students can use the pink school jacket for 30 days.,Usable for 7 days,2,0,20007
3202823,PD320282,Purple School Skirt,Female students can use the purple school skirt for 30 days.,Usable for 7 days,2,0,20007
3202833,PD320283,Pink School Shoes,Female students can use the pink school shoes for 30 days.,Usable for 7 days,2,0,20007
3202843,PD320284,Pink School Hat,Female students can use the pink school hat for 30 days.,Usable for 7 days,2,0,20007
3102704,PD310270,Classic Uniform,Male students can use the classic uniform for 30 days.,Usable for 30 days,1,0,20030
3102714,PD310271,Purple School Jacket,Male students can use the purple school jacket for 30 days.,Usable for 30 days,1,0,20030
3102724,PD310272,Purple School Pants,Male students can use the purple school pants for 30 days.,Usable for 30 days,1,0,20030
3102734,PD310273,White School Shoes,Male students can use the white school shoes for 30 days.,Usable for 30 days,1,0,20030
3102744,PD310274,School Hat ???,Male students can use the school hat - ??? for 30 days.,Usable for 30 days,1,0,20030
3202704,PD320270,Classic Uniform,Female students can use the classic uniform for 30 days.,Usable for 30 days,2,0,20030
3202714,PD320271,Purple School Jacket,Female students can use the purple school jacket for 30 days.,Usable for 30 days,2,0,20030
3202724,PD320272,Orange School Skirt,Female students can use the orange school skirt for 30 days.,Usable for 30 days,2,0,20030
3202734,PD320273,Purple School Shoes,Female students can use the purple school shoes for 30 days.,Usable for 30 days,2,0,20030
3202744,PD320274,Purple School Hat,Female students can use the purple school hat for 30 days.,Usable for 30 days,2,0,20030
3102804,PD310280,Modern Uniform,Male students can use the modern uniform for 30 days.,Usable for 30 days,1,0,20030
3102814,PD310281,Pink School Jacket,Male students can use the pink school jacket for 30 days.,Usable for 30 days,1,0,20030
3102824,PD310282,Orange School Pants,Male students can use the orange school pants for 30 days.,Usable for 30 days,1,0,20030
3102834,PD310283,Orange School Shoes,Male students can use the orange school shoes for 30 days.,Usable for 30 days,1,0,20030
3102844,PD310284,School Hat ???,Male students can use the school hat - ??? for 30 days.,Usable for 30 days,1,0,20030
3202804,PD320280,Modern Uniform,Female students can use the modern uniform for 30 days.,Usable for 30 days,2,0,20030
3202814,PD320281,Pink School Jacket,Female students can use the pink school jacket for 30 days.,Usable for 30 days,2,0,20030
3202824,PD320282,Purple School Skirt,Female students can use the purple school skirt for 30 days.,Usable for 30 days,2,0,20030
3202834,PD320283,Pink School Shoes,Female students can use the pink school shoes for 30 days.,Usable for 30 days,2,0,20030
3202844,PD320284,Pink School Hat,Female students can use the pink school hat for 30 days.,Usable for 30 days,2,0,20030
3102705,PD310270,Classic Uniform,Male students can use the classic uniform for 30 days.,Usable for 90 days,1,0,20090
3102715,PD310271,Purple School Jacket,Male students can use the purple school jacket for 30 days.,Usable for 90 days,1,0,20090
3102725,PD310272,Purple School Pants,Male students can use the purple school pants for 30 days.,Usable for 90 days,1,0,20090
3102735,PD310273,White School Shoes,Male students can use the white school shoes for 30 days.,Usable for 90 days,1,0,20090
3102745,PD310274,School Hat ???,Male students can use the school hat - ??? for 30 days.,Usable for 90 days,1,0,20090
3202705,PD320270,Classic Uniform,Female students can use the classic uniform for 30 days.,Usable for 90 days,2,0,20090
3202715,PD320271,Purple School Jacket,Female students can use the purple school jacket for 30 days.,Usable for 90 days,2,0,20090
3202725,PD320272,Orange School Skirt,Female students can use the orange school skirt for 30 days.,Usable for 90 days,2,0,20090
3202735,PD320273,Purple School Shoes,Female students can use the purple school shoes for 30 days.,Usable for 90 days,2,0,20090
3202745,PD320274,Purple School Hat,Female students can use the purple school hat for 30 days.,Usable for 90 days,2,0,20090
3102805,PD310280,Modern Uniform,Male students can use the modern uniform for 30 days.,Usable for 90 days,1,0,20090
3102815,PD310281,Pink School Jacket,Male students can use the pink school jacket for 30 days.,Usable for 90 days,1,0,20090
3102825,PD310282,Orange School Pants,Male students can use the orange school pants for 30 days.,Usable for 90 days,1,0,20090
3102835,PD310283,Orange School Shoes,Male students can use the orange school shoes for 30 days.,Usable for 90 days,1,0,20090
3102845,PD310284,School Hat ???,Male students can use the school hat - ??? for 30 days.,Usable for 90 days,1,0,20090
3202805,PD320280,Modern Uniform,Female students can use the modern uniform for 30 days.,Usable for 90 days,2,0,20090
3202815,PD320281,Pink School Jacket,Female students can use the pink school jacket for 30 days.,Usable for 90 days,2,0,20090
3202825,PD320282,Purple School Skirt,Female students can use the purple school skirt for 30 days.,Usable for 90 days,2,0,20090
3202835,PD320283,Pink School Shoes,Female students can use the pink school shoes for 30 days.,Usable for 90 days,2,0,20090
3202845,PD320284,Pink School Hat,Female students can use the pink school hat for 30 days.,Usable for 90 days,2,0,20090
3102706,PD310270,Classic Uniform,Male students can use the classic uniform for 30 days.,Usable for 180 days,1,0,20180
3102716,PD310271,Purple School Jacket,Male students can use the purple school jacket for 30 days.,Usable for 180 days,1,0,20180
3102726,PD310272,Purple School Pants,Male students can use the purple school pants for 30 days.,Usable for 180 days,1,0,20180
3102736,PD310273,White School Shoes,Male students can use the white school shoes for 30 days.,Usable for 180 days,1,0,20180
3102746,PD310274,School Hat ???,Male students can use the school hat - ??? for 30 days.,Usable for 180 days,1,0,20180
3202706,PD320270,Classic Uniform,Female students can use the classic uniform for 30 days.,Usable for 180 days,2,0,20180
3202716,PD320271,Purple School Jacket,Female students can use the purple school jacket for 30 days.,Usable for 180 days,2,0,20180
3202726,PD320272,Orange School Skirt,Female students can use the orange school skirt for 30 days.,Usable for 180 days,2,0,20180
3202736,PD320273,Purple School Shoes,Female students can use the purple school shoes for 30 days.,Usable for 180 days,2,0,20180
3202746,PD320274,Purple School Hat,Female students can use the purple school hat for 30 days.,Usable for 180 days,2,0,20180
3102806,PD310280,Modern Uniform,Male students can use the modern uniform for 30 days.,Usable for 180 days,1,0,20180
3102816,PD310281,Pink School Jacket,Male students can use the pink school jacket for 30 days.,Usable for 180 days,1,0,20180
3102826,PD310282,Orange School Pants,Male students can use the orange school pants for 30 days.,Usable for 180 days,1,0,20180
3102836,PD310283,Orange School Shoes,Male students can use the orange school shoes for 30 days.,Usable for 180 days,1,0,20180
3102846,PD310284,School Hat ???,Male students can use the school hat - ??? for 30 days.,Usable for 180 days,1,0,20180
3202806,PD320280,Modern Uniform,Female students can use the modern uniform for 30 days.,Usable for 180 days,2,0,20180
3202816,PD320281,Pink School Jacket,Female students can use the pink school jacket for 30 days.,Usable for 180 days,2,0,20180
3202826,PD320282,Purple School Skirt,Female students can use the purple school skirt for 30 days.,Usable for 180 days,2,0,20180
3202836,PD320283,Pink School Shoes,Female students can use the pink school shoes for 30 days.,Usable for 180 days,2,0,20180
3202846,PD320284,Pink School Hat,Female students can use the pink school hat for 30 days.,Usable for 180 days,2,0,20180
3102707,PD310270,Classic Uniform,Male students can use the classic uniform for 30 days.,Usable for 365 days,1,0,20365
3102717,PD310271,Purple School Jacket,Male students can use the purple school jacket for 30 days.,Usable for 365 days,1,0,20365
3102727,PD310272,Purple School Pants,Male students can use the purple school pants for 30 days.,Usable for 365 days,1,0,20365
3102737,PD310273,White School Shoes,Male students can use the white school shoes for 30 days.,Usable for 365 days,1,0,20365
3102747,PD310274,School Hat ???,Male students can use the school hat - ??? for 30 days.,Usable for 365 days,1,0,20365
3202707,PD320270,Classic Uniform,Female students can use the classic uniform for 30 days.,Usable for 365 days,2,0,20365
3202717,PD320271,Purple School Jacket,Female students can use the purple school jacket for 30 days.,Usable for 365 days,2,0,20365
3202727,PD320272,Orange School Skirt,Female students can use the orange school skirt for 30 days.,Usable for 365 days,2,0,20365
3202737,PD320273,Purple School Shoes,Female students can use the purple school shoes for 30 days.,Usable for 365 days,2,0,20365
3202747,PD320274,Purple School Hat,Female students can use the purple school hat for 30 days.,Usable for 365 days,2,0,20365
3102807,PD310280,Modern Uniform,Male students can use the modern uniform for 30 days.,Usable for 365 days,1,0,20365
3102817,PD310281,Pink School Jacket,Male students can use the pink school jacket for 30 days.,Usable for 365 days,1,0,20365
3102827,PD310282,Orange School Pants,Male students can use the orange school pants for 30 days.,Usable for 365 days,1,0,20365
3102837,PD310283,Orange School Shoes,Male students can use the orange school shoes for 30 days.,Usable for 365 days,1,0,20365
3102847,PD310284,School Hat ???,Male students can use the school hat - ??? for 30 days.,Usable for 365 days,1,0,20365
3202807,PD320280,Modern Uniform,Female students can use the modern uniform for 30 days.,Usable for 365 days,2,0,20365
3202817,PD320281,Pink School Jacket,Female students can use the pink school jacket for 30 days.,Usable for 365 days,2,0,20365
3202827,PD320282,Purple School Skirt,Female students can use the purple school skirt for 30 days.,Usable for 365 days,2,0,20365
3202837,PD320283,Pink School Shoes,Female students can use the pink school shoes for 30 days.,Usable for 365 days,2,0,20365
3202847,PD320284,Pink School Hat,Female students can use the pink school hat for 30 days.,Usable for 365 days,2,0,20365
1100241,PD110024,Stinger Blaze,You can use the Blade “スティンガーブレイズ” for 30 days.,Usable for 1 day,0,0,20001
1200171,PD120017,Taurus Gauntlets,You can use the Glove “タウロスギア” for 30 days.,Usable for 1 day,0,0,20001
1300231,PD130023,Pink Serpent,You can use the Myura “ピンクサーペント” for 30 days.,Usable for 1 day,0,0,20001
1400211,PD140021,Genocide,You can use the Spirit “ジェノサイド” for 30 days.,Usable for 1 day,0,0,20001
1100242,PD110024,Stinger Blaze,You can use the Blade “スティンガーブレイズ” for 30 days.,Usable for 3 days,0,0,20003
1200172,PD120017,Taurus Gauntlets,You can use the Glove “タウロスギア” for 30 days.,Usable for 3 days,0,0,20003
1300232,PD130023,Pink Serpent,You can use the Myura “ピンクサーペント” for 30 days.,Usable for 3 days,0,0,20003
1400212,PD140021,Genocide,You can use the Spirit “ジェノサイド” for 30 days.,Usable for 3 days,0,0,20003
1100243,PD110024,Stinger Blaze,You can use the Blade “スティンガーブレイズ” for 30 days.,Usable for 1 week,0,0,21001
1200173,PD120017,Taurus Gauntlets,You can use the Glove “タウロスギア” for 30 days.,Usable for 1 week,0,0,21001
1300233,PD130023,Pink Serpent,You can use the Myura “ピンクサーペント” for 30 days.,Usable for 1 week,0,0,21001
1400213,PD140021,Genocide,You can use the Spirit “ジェノサイド” for 30 days.,Usable for 1 week,0,0,21001
1100244,PD110024,Stinger Blaze,You can use the Blade “スティンガーブレイズ” for 30 days.,Usable for 30 days,0,0,20030
1200174,PD120017,Taurus Gauntlets,You can use the Glove “タウロスギア” for 30 days.,Usable for 30 days,0,0,20030
1300234,PD130023,Pink Serpent,You can use the Myura “ピンクサーペント” for 30 days.,Usable for 30 days,0,0,20030
1400214,PD140021,Genocide,You can use the Spirit “ジェノサイド” for 30 days.,Usable for 30 days,0,0,20030
1100245,PD110024,Stinger Blaze,You can use the Blade “スティンガーブレイズ” for 30 days.,Usable for 3 months,0,0,22003
1200175,PD120017,Taurus Gauntlets,You can use the Glove “タウロスギア” for 30 days.,Usable for 3 months,0,0,22003
1300235,PD130023,Pink Serpent,You can use the Myura “ピンクサーペント” for 30 days.,Usable for 3 months,0,0,22003
1400215,PD140021,Genocide,You can use the Spirit “ジェノサイド” for 30 days.,Usable for 3 months,0,0,22003
1100246,PD110024,Stinger Blaze,You can use the Blade “スティンガーブレイズ” for 30 days.,Usable for 6 months,0,0,22006
1200176,PD120017,Taurus Gauntlets,You can use the Glove “タウロスギア” for 30 days.,Usable for 6 months,0,0,22006
1300236,PD130023,Pink Serpent,You can use the Myura “ピンクサーペント” for 30 days.,Usable for 6 months,0,0,22006
1400216,PD140021,Genocide,You can use the Spirit “ジェノサイド” for 30 days.,Usable for 6 months,0,0,22006
1100247,PD110024,Stinger Blaze,You can use the Blade “スティンガーブレイズ” for 30 days.,Usable for 1 year,0,0,23001
1200177,PD120017,Taurus Gauntlets,You can use the Glove “タウロスギア” for 30 days.,Usable for 1 year,0,0,23001
1300237,PD130023,Pink Serpent,You can use the Myura “ピンクサーペント” for 30 days.,Usable for 1 year,0,0,23001
1400217,PD140021,Genocide,You can use the Spirit “ジェノサイド” for 30 days.,Usable for 1 year,0,0,23001
