item_id,code,name,desc,extra,i0,i1,i2,i3
104202,rs_G2100,緑柱・精源石 1-A,力強く輝くエメラルドのかけら。スピリットに装着する。2年生用。<br>(パワーゲージ最大値 +1),スピリットを強化,8,0,5,0
104210,rs_G2101,緑柱・精源石 2-C,ほのかに輝くエメラルド。スピリットに装着する。2年生用。<br>(パワーゲージ最大値 +1),スピリットを強化,8,0,5,0
104211,rs_G2101,緑柱・精源石 2-B,キラキラ輝くエメラルド。スピリットに装着する。2年生用。<br>(パワーゲージ最大値 +1),スピリットを強化,8,0,5,0
104212,rs_G2101,緑柱・精源石 2-A,力強く輝くエメラルド。スピリットに装着する。2年生用。<br>(パワーゲージ最大値 +1),スピリットを強化,8,0,5,0
104220,rs_G2102,緑柱・精源石 3-C,ほのかに輝く大きなエメラルド。スピリットに装着する。2年生用。<br>(パワーゲージ最大値 +1),スピリットを強化,8,0,5,0
104221,rs_G2102,緑柱・精源石 3-B,キラキラ輝く大きなエメラルド。スピリットに装着する。2年生用。<br>(パワーゲージ最大値 +1),スピリットを強化,8,0,5,0
104222,rs_G2102,緑柱・精源石 3-A,力強く輝く大きなエメラルド。スピリットに装着する。2年生用。<br>(パワーゲージ最大値 +1),スピリットを強化,8,0,5,0
104300,rs_G3100,珊瑚・精源石 1-C,ほのかに輝く自然の珊瑚。スピリットに装着する。3年生用。<br>(パワーゲージ最大値 +1),スピリットを強化,9,0,5,0
104301,rs_G3100,珊瑚・精源石 1-B,キラキラ輝く自然の珊瑚。スピリットに装着する。3年生用。<br>(パワーゲージ最大値 +1),スピリットを強化,9,0,5,0
104302,rs_G3100,珊瑚・精源石 1-A,力強く輝く自然の珊瑚。スピリットに装着する。3年生用。<br>(パワーゲージ最大値 +1),スピリットを強化,9,0,5,0
104310,rs_G3101,珊瑚・精源石 2-C,ほのかに輝く磨かれた珊瑚。スピリットに装着する。3年生用。<br>(パワーゲージ最大値 +1),スピリットを強化,9,0,5,0
104311,rs_G3101,珊瑚・精源石 2-B,キラキラ輝く磨かれた珊瑚。スピリットに装着する。3年生用。<br>(パワーゲージ最大値 +1),スピリットを強化,9,0,5,0
104312,rs_G3101,珊瑚・精源石 2-A,力強く輝く磨かれた珊瑚。スピリットに装着する。3年生用。<br>(パワーゲージ最大値 +1),スピリットを強化,9,0,5,0
104320,rs_G3102,珊瑚・精源石 3-C,ほのかに輝く大きな珊瑚。スピリットに装着する。3年生用。<br>(パワーゲージ最大値 +1),スピリットを強化,9,0,5,0
104321,rs_G3102,珊瑚・精源石 3-B,キラキラ輝く大きな珊瑚。スピリットに装着する。3年生用。<br>(パワーゲージ最大値 +1),スピリットを強化,9,0,5,0
104322,rs_G3102,珊瑚・精源石 3-A,力強く輝く大きな珊瑚。スピリットに装着する。3年生用。<br>(パワーゲージ最大値 +1),スピリットを強化,9,0,5,0
104400,rs_G4100,黄玉・精源石 1-C,ほのかに輝くトパーズのかけら。スピリットに装着する。4年生用。<br>(パワーゲージ最大値 +1),スピリットを強化,10,0,5,0
104401,rs_G4100,黄玉・精源石 1-B,キラキラ輝くトパーズのかけら。スピリットに装着する。4年生用。<br>(パワーゲージ最大値 +1),スピリットを強化,10,0,5,0
104402,rs_G4100,黄玉・精源石 1-A,力強く輝くトパーズのかけら。スピリットに装着する。4年生用。<br>(パワーゲージ最大値 +1),スピリットを強化,10,0,5,0
104410,rs_G4101,黄玉・精源石 2-C,ほのかに輝く小さなトパーズ。スピリットに装着する。4年生用。<br>(パワーゲージ最大値 +1),スピリットを強化,10,0,5,0
104411,rs_G4101,黄玉・精源石 2-B,キラキラ輝く小さなトパーズ。スピリットに装着する。4年生用。<br>(パワーゲージ最大値 +1),スピリットを強化,10,0,5,0
104412,rs_G4101,黄玉・精源石 2-A,力強く輝く小さなトパーズ。スピリットに装着する。4年生用。<br>(パワーゲージ最大値 +1),スピリットを強化,10,0,5,0
104420,rs_G4102,黄玉・精源石 3-C,ほのかに輝くトパーズ。スピリットに装着する。4年生用。<br>(パワーゲージ最大値 +1),スピリットを強化,10,0,5,0
104421,rs_G4102,黄玉・精源石 3-B,キラキラ輝くトパーズ。スピリットに装着する。4年生用。<br>(パワーゲージ最大値 +1),スピリットを強化,10,0,5,0
104422,rs_G4102,黄玉・精源石 3-A,力強く輝くトパーズ。スピリットに装着する。4年生用。<br>(パワーゲージ最大値 +1),スピリットを強化,10,0,5,0
104430,rs_G4103,黄玉・精源石 4-C,ほのかに輝く大きなトパーズ。スピリットに装着する。4年生用。<br>(パワーゲージ最大値 +1),スピリットを強化,10,0,5,0
104431,rs_G4103,黄玉・精源石 4-B,キラキラ輝く大きなトパーズ。スピリットに装着する。4年生用。<br>(パワーゲージ最大値 +1),スピリットを強化,10,0,5,0
104432,rs_G4103,黄玉・精源石 4-A,力強く輝く大きなトパーズ。スピリットに装着する。4年生用。<br>(パワーゲージ最大値 +1),スピリットを強化,10,0,5,0
104500,rs_G5100,紫玉・精源石 1-C,ほのかに輝くアメシストのかけら。スピリットに装着する。5年生用。<br>(パワーゲージ最大値 +1),スピリットを強化,11,0,5,0
104501,rs_G5100,紫玉・精源石 1-B,キラキラ輝くアメシストのかけら。スピリットに装着する。5年生用。<br>(パワーゲージ最大値 +1),スピリットを強化,11,0,5,0
104502,rs_G5100,紫玉・精源石 1-A,力強く輝くアメシストのかけら。スピリットに装着する。5年生用。<br>(パワーゲージ最大値 +1),スピリットを強化,11,0,5,0
104510,rs_G5101,紫玉・精源石 2-C,ほのかに輝くアメシスト。スピリットに装着する。5年生用。<br>(パワーゲージ最大値 +1),スピリットを強化,11,0,5,0
104511,rs_G5101,紫玉・精源石 2-B,キラキラ輝くアメシスト。スピリットに装着する。5年生用。<br>(パワーゲージ最大値 +1),スピリットを強化,11,0,5,0
104512,rs_G5101,紫玉・精源石 2-A,力強く輝くアメシスト。スピリットに装着する。5年生用。<br>(パワーゲージ最大値 +1),スピリットを強化,11,0,5,0
104520,rs_G5102,紫玉・精源石 3-C,ほのかに輝く大きなアメシスト。スピリットに装着する。5年生用。<br>(パワーゲージ最大値 +1),スピリットを強化,11,0,5,0
104521,rs_G5102,紫玉・精源石 3-B,キラキラ輝く大きなアメシスト。スピリットに装着する。5年生用。<br>(パワーゲージ最大値 +1),スピリットを強化,11,0,5,0
104522,rs_G5102,紫玉・精源石 3-A,力強く輝く大きなアメシスト。スピリットに装着する。5年生用。<br>(パワーゲージ最大値 +1),スピリットを強化,11,0,5,0
104530,rs_G5103,紅玉・精源石 1-C,ほのかに輝くルビー。スピリットに装着する。5年生用。<br>(パワーゲージ最大値 +1),スピリットを強化,11,0,5,0
104531,rs_G5103,紅玉・精源石 1-B,キラキラ輝くルビー。スピリットに装着する。5年生用。<br>(パワーゲージ最大値 +1),スピリットを強化,11,0,5,0
104532,rs_G5103,紅玉・精源石 1-A,力強く輝くルビー。スピリットに装着する。5年生用。<br>(パワーゲージ最大値 +1),スピリットを強化,11,0,5,0
104540,rs_G5104,紅玉・精源石 2-C,ほのかに輝く大きなルビー。スピリットに装着する。5年生用。<br>(パワーゲージ最大値 +1),スピリットを強化,11,0,5,0
104541,rs_G5104,紅玉・精源石 2-B,キラキラ輝く大きなルビー。スピリットに装着する。5年生用。<br>(パワーゲージ最大値 +1),スピリットを強化,11,0,5,0
104542,rs_G5104,紅玉・精源石 2-A,力強く輝く大きなルビー。スピリットに装着する。5年生用。<br>(パワーゲージ最大値 +1),スピリットを強化,11,0,5,0
105100,rs_G1100,翡翠・胸衣源石 1-C,ほのかに輝く翡翠のかけら。上半身用の服に装着する。1年生用。<br>(パワーゲージ最大値 +1),上半身用の制服を強化,7,0,5,0
105101,rs_G1100,翡翠・胸衣源石 1-B,キラキラ輝く翡翠のかけら。上半身用の服に装着する。1年生用。<br>(パワーゲージ最大値 +1),上半身用の制服を強化,7,0,5,0
105102,rs_G1100,翡翠・胸衣源石 1-A,力強く輝く翡翠のかけら。上半身用の服に装着する。1年生用。<br>(パワーゲージ最大値 +1),上半身用の制服を強化,7,0,5,0
105110,rs_G1101,翡翠・胸衣源石 2-C,ほのかに輝く翡翠。上半身用の服に装着する。1年生用。<br>(パワーゲージ最大値 +1),上半身用の制服を強化,7,0,5,0
105111,rs_G1101,翡翠・胸衣源石 2-B,キラキラ輝く翡翠。上半身用の服に装着する。1年生用。<br>(パワーゲージ最大値 +1),上半身用の制服を強化,7,0,5,0
105112,rs_G1101,翡翠・胸衣源石 2-A,力強く輝く翡翠。上半身用の服に装着する。1年生用。<br>(パワーゲージ最大値 +1),上半身用の制服を強化,7,0,5,0
105200,rs_G2100,緑柱・胸衣源石 1-C,ほのかに輝くエメラルドのかけら。上半身用の服に装着する。2年生用。<br>(パワーゲージ最大値 +1),上半身用の制服を強化,8,0,5,0
105201,rs_G2100,緑柱・胸衣源石 1-B,キラキラ輝くエメラルドのかけら。上半身用の服に装着する。2年生用。<br>(パワーゲージ最大値 +1),上半身用の制服を強化,8,0,5,0
105202,rs_G2100,緑柱・胸衣源石 1-A,力強く輝くエメラルドのかけら。上半身用の服に装着する。2年生用。<br>(パワーゲージ最大値 +1),上半身用の制服を強化,8,0,5,0
105210,rs_G2101,緑柱・胸衣源石 2-C,ほのかに輝くエメラルド。上半身用の服に装着する。2年生用。<br>(パワーゲージ最大値 +1),上半身用の制服を強化,8,0,5,0
105211,rs_G2101,緑柱・胸衣源石 2-B,キラキラ輝くエメラルド。上半身用の服に装着する。2年生用。<br>(パワーゲージ最大値 +1),上半身用の制服を強化,8,0,5,0
105212,rs_G2101,緑柱・胸衣源石 2-A,力強く輝くエメラルド。上半身用の服に装着する。2年生用。<br>(パワーゲージ最大値 +1),上半身用の制服を強化,8,0,5,0
105220,rs_G2102,緑柱・胸衣源石 3-C,ほのかに輝く大きなエメラルド。上半身用の服に装着する。2年生用。<br>(パワーゲージ最大値 +1),上半身用の制服を強化,8,0,5,0
105221,rs_G2102,緑柱・胸衣源石 3-B,キラキラ輝く大きなエメラルド。上半身用の服に装着する。2年生用。<br>(パワーゲージ最大値 +1),上半身用の制服を強化,8,0,5,0
105222,rs_G2102,緑柱・胸衣源石 3-A,力強く輝く大きなエメラルド。上半身用の服に装着する。2年生用。<br>(パワーゲージ最大値 +1),上半身用の制服を強化,8,0,5,0
105300,rs_G3100,珊瑚・胸衣源石 1-C,ほのかに輝く自然の珊瑚。上半身用の服に装着する。3年生用。<br>(パワーゲージ最大値 +1),上半身用の制服を強化,9,0,5,0
105301,rs_G3100,珊瑚・胸衣源石 1-B,キラキラ輝く自然の珊瑚。上半身用の服に装着する。3年生用。<br>(パワーゲージ最大値 +1),上半身用の制服を強化,9,0,5,0
105302,rs_G3100,珊瑚・胸衣源石 1-A,力強く輝く自然の珊瑚。上半身用の服に装着する。3年生用。<br>(パワーゲージ最大値 +1),上半身用の制服を強化,9,0,5,0
105310,rs_G3101,珊瑚・胸衣源石 2-C,ほのかに輝く磨かれた珊瑚。上半身用の服に装着する。3年生用。<br>(パワーゲージ最大値 +1),上半身用の制服を強化,9,0,5,0
105311,rs_G3101,珊瑚・胸衣源石 2-B,キラキラ輝く磨かれた珊瑚。上半身用の服に装着する。3年生用。<br>(パワーゲージ最大値 +1),上半身用の制服を強化,9,0,5,0
105312,rs_G3101,珊瑚・胸衣源石 2-A,力強く輝く磨かれた珊瑚。上半身用の服に装着する。3年生用。<br>(パワーゲージ最大値 +1),上半身用の制服を強化,9,0,5,0
105320,rs_G3102,珊瑚・胸衣源石 3-C,ほのかに輝く大きな珊瑚。上半身用の服に装着する。3年生用。<br>(パワーゲージ最大値 +1),上半身用の制服を強化,9,0,5,0
105321,rs_G3102,珊瑚・胸衣源石 3-B,キラキラ輝く大きな珊瑚。上半身用の服に装着する。3年生用。<br>(パワーゲージ最大値 +1),上半身用の制服を強化,9,0,5,0
105322,rs_G3102,珊瑚・胸衣源石 3-A,力強く輝く大きな珊瑚。上半身用の服に装着する。3年生用。<br>(パワーゲージ最大値 +1),上半身用の制服を強化,9,0,5,0
105400,rs_G4100,黄玉・胸衣源石 1-C,ほのかに輝くトパーズのかけら。上半身用の服に装着する。4年生用。<br>(パワーゲージ最大値 +1),上半身用の制服を強化,10,0,5,0
105401,rs_G4100,黄玉・胸衣源石 1-B,キラキラ輝くトパーズのかけら。上半身用の服に装着する。4年生用。<br>(パワーゲージ最大値 +1),上半身用の制服を強化,10,0,5,0
105402,rs_G4100,黄玉・胸衣源石 1-A,力強く輝くトパーズのかけら。上半身用の服に装着する。4年生用。<br>(パワーゲージ最大値 +1),上半身用の制服を強化,10,0,5,0
105410,rs_G4101,黄玉・胸衣源石 2-C,ほのかに輝く小さなトパーズ。上半身用の服に装着する。4年生用。<br>(パワーゲージ最大値 +1),上半身用の制服を強化,10,0,5,0
105411,rs_G4101,黄玉・胸衣源石 2-B,キラキラ輝く小さなトパーズ。上半身用の服に装着する。4年生用。<br>(パワーゲージ最大値 +1),上半身用の制服を強化,10,0,5,0
105412,rs_G4101,黄玉・胸衣源石 2-A,力強く輝く小さなトパーズ。上半身用の服に装着する。4年生用。<br>(パワーゲージ最大値 +1),上半身用の制服を強化,10,0,5,0
